"","flightsbinded.Date","flightsbinded.AIRLINE","flightsbinded.ORIGIN_AIRPORT","flightsbinded.DISTANCE","flightsbinded.DEPARTURE_DELAY","flightsbinded.TAXI_OUT","flightsbinded.WHEELS_OFF","flightsbinded.TAXI_IN","flightsbinded.WHEELS_OFF.1","flightsbinded.ARRIVAL_DELAY"
"31816",2015-12-14,"VX","JFK",2586,-3,21,1648,6,1648,-24
"31817",2015-12-14,"DL","CVG",2036,27,24,1721,8,1721,29
"31818",2015-12-14,"AA","CLT",2296,-4,23,1654,5,1654,-10
"31819",2015-12-14,"WN","LAS",414,0,10,1650,8,1650,-4
"31820",2015-12-14,"WN","SNA",372,10,13,1703,4,1703,12
"31821",2015-12-14,"B6","BOS",2704,-1,14,1653,7,1653,-27
"31822",2015-12-14,"VX","LAX",337,74,11,1810,6,1810,82
"31823",2015-12-14,"UA","SEA",679,-7,11,1659,7,1659,-42
"31824",2015-12-14,"AS","PSP",421,-12,9,1652,8,1652,-13
"31825",2015-12-14,"UA","IAD",2419,0,17,1713,4,1713,-4
"31826",2015-12-14,"OO","PDX",550,4,15,1719,4,1719,-9
"31827",2015-12-14,"UA","EWR",2565,324,23,2247,11,2247,295
"31828",2015-12-14,"WN","LAX",337,0,19,1719,5,1719,9
"31829",2015-12-14,"AA","JFK",2586,-1,18,1717,2,1717,-34
"31830",2015-12-14,"AA","DFW",1464,-5,14,1709,4,1709,-26
"31831",2015-12-14,"DL","JFK",2586,-8,27,1719,14,1719,-20
"31832",2015-12-14,"DL","LAX",337,9,18,1727,4,1727,6
"31833",2015-12-14,"OO","ONT",363,-5,23,1721,4,1721,5
"31834",2015-12-14,"UA","SNA",372,-9,11,1706,7,1706,-13
"31835",2015-12-14,"AA","ORD",1846,-1,12,1716,9,1716,-21
"31836",2015-12-14,"VX","DCA",2442,-2,13,1721,6,1721,-26
"31837",2015-12-14,"AA","MIA",2585,-1,14,1723,4,1723,-20
"31838",2015-12-14,"B6","LGB",354,-4,13,1719,6,1719,-3
"31839",2015-12-14,"OO","FAT",158,-3,24,1733,6,1733,8
"31840",2015-12-14,"OO","MCI",1499,5,14,1734,5,1734,-18
"31841",2015-12-14,"UA","STL",1735,1,11,1727,8,1727,-23
"31842",2015-12-14,"AA","LAX",337,-5,21,1731,4,1731,-1
"31843",2015-12-14,"OO","SAN",447,-2,14,1732,4,1732,-3
"31844",2015-12-14,"VX","SEA",679,-5,12,1727,6,1727,-11
"31845",2015-12-14,"OO","RNO",192,69,13,1844,12,1844,68
"31846",2015-12-14,"VX","SAN",447,-3,12,1734,5,1734,1
"31847",2015-12-14,"OO","SMF",86,-4,12,1735,4,1735,-3
"31848",2015-12-14,"DL","ATL",2139,4,21,1752,12,1752,1
"31849",2015-12-14,"VX","EWR",2565,119,14,1942,7,1942,86
"31850",2015-12-14,"VX","AUS",1504,-7,10,1733,8,1733,-15
"31851",2015-12-14,"VX","LAX",337,4,11,1745,6,1745,8
"31852",2015-12-14,"OO","LAX",337,-5,25,1754,4,1754,2
"31853",2015-12-14,"UA","DEN",967,-3,16,1747,6,1747,-9
"31854",2015-12-14,"UA","ORD",1846,74,17,1905,9,1905,53
"31855",2015-12-14,"UA","IAD",2419,52,20,1848,5,1848,36
"31856",2015-12-14,"OO","SLC",599,1,36,1817,6,1817,5
"31857",2015-12-14,"VX","FLL",2584,-5,11,1746,19,1746,-22
"31858",2015-12-14,"VX","DAL",1476,-3,9,1751,8,1751,-22
"31859",2015-12-14,"DL","MSP",1589,8,24,1817,7,1817,-11
"31860",2015-12-14,"UA","IAH",1635,-3,17,1800,14,1800,-23
"31861",2015-12-14,"UA","MSY",1911,18,8,1821,6,1821,-6
"31862",2015-12-14,"AA","PHL",2521,-10,17,1802,13,1802,-11
"31863",2015-12-14,"OO","BOI",522,101,12,1953,3,1953,76
"31864",2015-12-14,"OO","ACV",250,-4,10,1806,7,1806,-6
